user_id,tweet_id,tweet_text,retweet_count,favorite_count,followers_count,friends_count,verified,label,time_delay (min),neg_sent,pos_sent,neu_sent,comp_sent
2566535282,580324985148932097,UPDATE: Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time - @skymarkwhite,31,7,35845,944,0,1,NaT,0.185,0.0,0.815,-0.5267
87818409,580329875891974145,Germanwings Airbus A320 crashes in French Alps: flightradar data shows flight #4U9525 had rapid descent http://t.co/WcNAHONCnQ,103,17,3404435,1084,1,1,16.9833,0.0,0.0,1.0,0.0
87416722,581063928953876480,Update - Prosecutor confirms crashed #Germanwings flight co-pilot is Andreas Lubitz and there are strong signs he crashed on purpose,667,78,1454411,6,1,1,0.5000,0.0,0.155,0.845,0.5106
2566535282,581061272856326145,BREAKING: Name of co-pilot of crashed #Germanwings flight was Andreas Lubitz,69,7,36241,953,0,1,1.8333,0.0,0.0,1.0,0.0
8973062,580321317527879680,Germanwings Airbus A320 en route from Barcleona to Dusseldorf crashes in southern French Alps - 148 people on board http://t.co/dqXZQFlg9U,34,4,286804,192,1,1,NaT,0.0,0.0,1.0,0.0
27457454,580368137796743168,Thoughts and prayers with the families and relatives of #Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead.,465,7,698195,119036,0,1,NaT,0.259,0.0,0.741,-0.7906
2962661709,581405344288608256,"Just had an emergency meeting at Ansar, Ansar &amp; Ansar Lawyers about how to discredit the news the Germanwings co-pilot was a Muslim convert",43,30,1544,312,0,1,226.4000,0.106,0.0,0.894,-0.3818
5402612,580370275121938432,2 babies were among 144 passengers on board crashed #Germanwings plane - @germanwings says in news briefing http://t.co/INhcBgUKHF,536,306,14132258,3,1,1,0.5000,0.0,0.0,1.0,0.0
26900055,581404604677660673,"#Germanwings Co Pilot New Muslim Convert

Islamic State Praises Their Hero

#WakeUpAmerica 🇺🇸 
http://t.co/NYefk5WCPm http://t.co/J195dkGFGU",260,99,58233,31879,0,1,1.0833,0.0,0.35,0.65,0.7906
428333,580365368805486592,"150 people were on board plane that crashed in France today, #Germanwings CEO says. http://t.co/HAhU3MmiMf http://t.co/QFCbhPWSJI",2192,1012,25299872,113,1,1,0.5500,0.0,0.0,1.0,0.0
100936791,580320890086383616,"Reports of a plane crash near the French Alps, a GermanWings A320 http://t.co/WDso9Euyhp http://t.co/mpNENahmaW",93,12,17152,235,0,1,8.4500,0.197,0.0,0.803,-0.4019
36116351,581479017770979329,"If the #Germanwings copilot #Lubitz was Muslim,it wud hv been a classic terrorism case.But hes not brown,so clearly it a mental heath issue!",86,48,1223,286,0,1,3.7000,0.273,0.0,0.727,-0.7992
2280470022,580357537083576321,"#4U9525 - The Airbus 320 plunged at a rate of 5,000 feet per minute before crashing.  - @PollyR_Aviation",139,16,58411,383,0,1,3.1667,0.0,0.0,1.0,0.0
15234546,581062604988162048,"The copilot of the Germanwings plans, Andreas Guenter Lubitz, appeared to want to ""destroy the plane,"" French prosecutor says.",32,2,1183689,533,1,1,26.5333,0.161,0.06,0.78,-0.4939
1462833583,581411131547320321,BREAKING: Germanwings co-pilot was Muslim convert http://t.co/iCRwOsU1uq,27,7,9829,8657,0,1,7.3667,0.0,0.0,1.0,0.0
14569869,580320856905269248,A320 Germanwings from Barcelona to Dusseldorf has crashed in French Alps near Digne les Bains.,27,6,584493,2973,1,1,7.9000,0.0,0.0,1.0,0.0
15234546,581063730319925248,"Andreas Lubitz, copilot who apparently deliberately crashed Germanwings 9525, was 24 yrs old. ""He had no reason to do it,"" prosecutor says.",209,54,1183681,533,1,1,1.7667,0.095,0.0,0.905,-0.296
2566535282,581063145256538112,Photo: German Co-Pilot Andreas Lubitz who seems to have crashed the #Germanwings flight no purpose http://t.co/3mSYxvNF3p,232,26,36247,953,0,1,0.9333,0.128,0.0,0.872,-0.296
89457976,580347364562587649,"Update - Authorities confirm last words from Germanwings A320 distress call were ""emergency, emergency""",52,10,16264,1463,0,1,NaT,0.353,0.0,0.647,-0.7184
3108351,580326012749221890,All passengers and crew feared dead after A320 plane crashes in southern France  http://t.co/H3YACXHTjK #4U9525 More to follow.,365,69,6050676,1012,1,1,1.8000,0.319,0.0,0.681,-0.8176
16887175,580323165068509184,Germanwings plane crash: Airbus A320 crashes in French Alps with 148 on board -latest updates http://t.co/5K1ZxWqXh0 http://t.co/vzStX3iozK,45,4,337976,6384,1,1,1.5167,0.144,0.0,0.856,-0.4019
9763482,580883727624065024,DEVELOPING: Pilot locked out of cockpit in @Germanwings Alps crash: report. http://t.co/CcqpToOQTn http://t.co/XlNXG8Rz3v,45,10,300764,1035,1,1,1.8667,0.184,0.0,0.816,-0.4019
12848262,580883510103281665,BREAKING: Pilot on #Germanwings flight left cockpit before plane’s descent and couldn’t get back in: New York Times http://t.co/dZiWRFli74,66,10,406667,372,1,1,9.0333,0.0,0.0,1.0,0.0
20562637,581377529124130816,The #Germanwings co-pilot received psychiatric treatment for a ‘serious depressive episode.’ http://t.co/XLwm5MsXrv http://t.co/VWhtJsXrgU,46,23,974465,161,1,1,3.7333,0.191,0.0,0.809,-0.3818
2280470022,580319116302647297,BREAKING #A320 crashed could be Germanwings flight #4U9525 from Barcelona to Dusseldorf. http://t.co/FJvY7woj4t,1328,188,58393,383,0,1,0.5000,0.0,0.0,1.0,0.0
25067168,580320161082830848,"#breaking Airbus A320 crashes in southern France with 148 people on board 
#Germanwings http://t.co/suRCtXRGsU",122,11,147333,360,1,1,2.6167,0.0,0.0,1.0,0.0
15037033,581047170637381632,Names of pilots rumored to be Patrick Sonderheimer with co-pilot Andreas Lubitz - No formal confirmation yet. #germanwings,26,8,36380,4245,0,1,10.5000,0.121,0.0,0.879,-0.296
2280470022,581317224096387072,NEWS Germanwings pilot was muslim convert http://t.co/hQ9YdkHw3T,66,16,61746,386,0,1,NaT,0.0,0.0,1.0,0.0
150246405,580883864521818112,BREAKING: One pilot was 'locked out' of cockpit before Germanwings crash http://t.co/3ZrouZedhX http://t.co/CSUYBYHuAF,33,7,267569,713,1,1,5.4167,0.184,0.0,0.816,-0.4019
64643056,580321844089212928,"BREAKING: Airbus A320 with 142 passengers and 6 crew members crashes in #Digne, France #4U9525 http://t.co/XTMaa9mAV2 http://t.co/ADAEpPZdMY",681,94,891879,482,1,1,1.0833,0.0,0.0,1.0,0.0
2280470022,580331453889708032,"ALERT Photo: Germanwings crash plane 'lost signal at 6,800 feet,' flight radar shows - @itvnews http://t.co/m358Qc2Na1",53,10,57125,382,0,1,NaT,0.251,0.147,0.602,-0.2656
20494730,580884605097664512,"Pilot on #Germanwings #4U9525 was locked out of cockpit, tried to smash door down to re-enter, the @nytimes reports. http://t.co/eGuyJz4wGs",31,7,14350,865,1,1,2.4500,0.0,0.0,1.0,0.0
15754281,581386094337474560,RT @khjelmgaard: German media reporting #AndreasLubitz had a 'serious depressive episode' six years ago http://t.co/MUdmHPz2ro #Germanwings,33,10,1539329,800,1,1,3.7000,0.231,0.0,0.769,-0.4404
7744592,580323060533764097,Germanwings passenger plane crashes in France: http://t.co/BSJhGgMChG,26,10,2742831,8137,1,1,2.6000,0.0,0.0,1.0,0.0
2280470022,580320645906632704,UPDATE CRASH Germanwings #4U9525 Crash of an A320 disappeared  at 09:39 UTC from radar http://t.co/GRUjOCXkr9 http://t.co/HWrvDD24ac,1645,188,58365,383,0,1,2.1500,0.382,0.0,0.618,-0.7925
2280470022,580327626419482624,"ALERT France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/Ni7bJyJ52i",43,9,57163,382,0,1,NaT,0.176,0.152,0.672,-0.1197
575260236,580331000573476865,"My heart goes out to the victims of GermanWings crashed near Marseille, France. 142 passengers, 6crew all feared dead http://t.co/8HbQacJ3id",116,34,96226,778,0,1,9.1833,0.366,0.0,0.634,-0.8689
17990493,580327197921120256,"Reports: Crashed #Germanwings plane was carrying 148 people, including 142 passengers, two pilots and four flight attendants.",85,14,131018,425,1,1,18.7500,0.0,0.0,1.0,0.0
2280470022,580347464907153408,BREAKING: @germanwings confirms that there was 144 PAX and 6 Crew on board  - @FlightCrisis,37,3,56488,381,0,1,NaT,0.0,0.0,1.0,0.0
29904219,580326762673901568,Germanwings plane crashes in French Alps with 148 people http://t.co/pg3bpbv7R1,200,210,60142,6289,0,1,NaT,0.0,0.0,1.0,0.0
134196350,580320612155060224,"Last position of Germanwings flight #4U9525 at 09:40 UTC
http://t.co/FHoX6q0GHt http://t.co/72pxGKolRM",3092,480,214190,369,1,1,0.3500,0.0,0.0,1.0,0.0
6017542,580325043705667586,"France's transport minister says distress signal was sent from Germanwings plane - @patthomas, @europe1 http://t.co/by471NAzFg",156,31,7411776,522,1,1,2.0167,0.207,0.0,0.793,-0.5267
51381252,580320684305416192,"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. #4U9525 http://t.co/TIZc1N1ZrK",58,10,44760,2245,0,1,1.8500,0.154,0.0,0.846,-0.4767
89457976,580321169271877632,"BREAKING - A320, owned by Lufthansa affiliate GermanWings was travelling between Barcelona and Dusseldorf when it went down in French Alps",59,7,16264,1463,0,1,3.3500,0.0,0.0,1.0,0.0
2402254161,580329560350183424,"BREAKING: Plane flying form #Barcelona to #Frankfurt crashes in #France, 142 people were on board. #germanwings http://t.co/wjAo0LZtp2",1489,2,207240,34,0,1,NaT,0.0,0.0,1.0,0.0
7587032,580352532167311362,148 people were on board the #Germanwings plane which crashed in the French Alps. Here's what we know so far http://t.co/5sZVPg9XFR,113,35,1963401,17,1,1,1.5667,0.0,0.0,1.0,0.0
6017542,580346992074842112,"Germanwings statement says Flight 4U9525 crashed at 11:20 local time; 144 passengers, 6 crew on board - @Morning_Joe http://t.co/by471NAzFg",220,45,7411804,522,1,1,2.5000,0.0,0.0,1.0,0.0
67345697,580317998147325952,142 PEOPLE ON BOARD GERMANWINGS AIRBUS A320 THAT CRASHED IN SOUTHERN FRANCE,40,2,8818,118,0,1,1.6833,0.0,0.0,1.0,0.0
5402612,580319078155468800,Germanwings Airbus A320 crashes in French Alps near Digne http://t.co/yNlWbNJmYI,4388,684,14134290,3,1,1,1.8667,0.0,0.0,1.0,0.0
89457976,580324721381740544,BREAKING - Germanwings #A320 from Barcelona to Dusseldorf sent out a distress call at 1047 local time,47,8,16264,1463,0,1,7.3167,0.195,0.0,0.805,-0.5267
1367531,580353540725452800,UPDATE: No survivors are expected among the 150 people aboard #Germanwings plane. http://t.co/hd7zdUJtH4 http://t.co/iibVTBuIqz,622,199,5005731,384,1,1,0.7500,0.144,0.072,0.784,-0.2732
364810202,581061914001821696,"BREAKING: Name of co-pilot of crashed #Germanwings flight #4U9525 was German, Named  Andreas Lubitz http://t.co/yeIsO3yzop",59,11,4273,1006,0,1,4.5667,0.0,0.0,1.0,0.0
74144130,581314363644121088,A German news website claims #Germanwings co-pilot #AndreasLubitz was a Muslim convert http://t.co/4PHWRSrxwu,29,8,21046,20331,0,1,4.3333,0.0,0.0,1.0,0.0
14511951,580335398683058176,French president: No survivors likely in Germanwings crash http://t.co/ZCVYX4B1lQ,57,17,5471768,5565,1,1,2.9333,0.412,0.0,0.588,-0.5994
51241574,580349424058175489,The latest: Airline Germanwings now says there were 144 passengers and six crew aboard  plane that crashed: http://t.co/IwITH21l6h,224,50,4965728,7338,1,1,0.4833,0.0,0.061,0.939,0.0258
225227311,580326073776357376,"French PM: fears 142-150 passengers died when @germanwings flight #4U9525 crashed in the French Alps

#Airbus #A320 http://t.co/hpCGZtf2qd",350,34,7859,338,0,1,4.5833,0.286,0.0,0.714,-0.7506
17561562,581301336085553152,"All evidence indicates copilot of Airbus machine in his 6-months break during his training as a pilot in Germanwings, converted to Islam",58,17,33265,186,0,1,1.3000,0.0,0.0,1.0,0.0
2097571,580357700791468032,"The #Germanwings #A320 plane that crashed in the Alps did make a distress call, CNN's French affiliate says: http://t.co/90w6VC2VBf",169,47,3360401,335,1,1,NaT,0.167,0.0,0.833,-0.5267
564457556,580332109782466561,#4U9525 From FL380 to FL110 in 8 min? That's average rate of descent 3375 fpm! Than levelled off at FL068? What the hell was going on there?,32,15,21139,21934,0,1,0.9167,0.178,0.0,0.822,-0.753
134196350,580325799078793216,"Flight #4U9525 was descending with a rate of about 3000-4000 feet per minute, which is quite standard for an airport approach.",667,133,214179,369,1,1,0.5667,0.0,0.0,1.0,0.0
55186601,580328617713897472,French PM says passengers and crew of Germanwings plane that crash feared dead http://t.co/on24GtCYyv,39,4,220744,324,0,1,NaT,0.481,0.0,0.519,-0.8807
302564474,581063816882065408,French officials confirm i/d of #Germanwings copilot as being Andreas  Lubitz. Thought to be 28 y/o. Pictured here. http://t.co/bEKvhEACa1,48,9,677,70,0,1,31.0500,0.0,0.0,1.0,0.0
16887175,580366761398239232,Germanwings Airbus A320 plane crash: Two babies and 16 children among 150 dead http://t.co/UGlaM0vpoK http://t.co/9yCcn7Hzz8,87,19,337977,6384,1,1,3.6000,0.35,0.0,0.65,-0.7906
48926467,581274406804025344,Thank God he's not a Muslim! Otherwise the world'd be on a Muslim hate spree now #Germanwings http://t.co/NoXAhjSmP7 http://t.co/Qdsc50p86W,29,15,2862,2675,0,1,14.9667,0.164,0.217,0.62,-0.1007
227837742,580883793709547521,"The door is solid, you can’t knock it down… it’s bulletproof-@JimTilmon on @NYTimes rpt #Germanwings pilot locked out http://t.co/hs20B8jC4b",154,69,525638,139,1,1,3.0667,0.0,0.082,0.918,0.1531
38400130,580324027715063808,"JUST IN: Germanwings plane crashes in southern France, up to 150 feared dead http://t.co/GIZjXnqBU3",175,17,327148,149,1,1,15.3667,0.385,0.0,0.615,-0.8176
25979970,580333028624457728,"148 on board:
- 142 passengers
- 2 pilots
- 4  flight attendants

@SPIEGEL_English @Corriereit 
#Germanwings http://t.co/VT9w6qumJa",61,3,3260,985,0,1,NaT,0.0,0.0,1.0,0.0
51241574,580699825030754304,"Germanwings CEO says 72 Germans, 35 Spanish citizens and two Americans were aboard plane that crashed in France: http://t.co/JSc0IwmqJu",135,22,4972198,7338,1,1,2.4000,0.0,0.058,0.942,0.0258
15754281,581064144394285056,French prosecutor names co-pilot of #germanwings plane that crashed in the Alps as Andreas Lubitz. He was at controls of plane.,67,21,1537786,800,1,1,0.3500,0.0,0.0,1.0,0.0
92771309,580322005280493568,French Prime Minister now confirming the plane crash. (via @afneil). #4U9525,56,7,20839,1354,1,1,NaT,0.213,0.0,0.787,-0.4019
335455570,580333906597167104,148 people feared dead after Germanwings Airbus crash in France: http://t.co/oAgrXXrjuj http://t.co/Na2JBSCshD,37,2,77617,159,1,1,6.2333,0.531,0.0,0.469,-0.8807
28139873,580322349569994752,"Germanwings #A320 plane crashes in southern France, French prime minister says. More soon. http://t.co/cBKN5dN40H",59,6,131557,834,1,1,40.7667,0.0,0.0,1.0,0.0
38400130,580706841769820160,At least 72 Germans and 35 Spanish killed in #Germanwings crash: Airline http://t.co/JeigmQOTna http://t.co/HrECGvkUuV,66,17,328255,149,1,1,8.6667,0.375,0.0,0.625,-0.802
5402612,580348081100734464,"#Germanwings ""sorry to confirm"" 144 passengers &amp; 6 crew on board flight #4U9525 when it crashed in French Alps http://t.co/inQlKOqZup",1566,497,14137172,3,1,1,0.6333,0.067,0.0,0.933,-0.0772
2280470022,580377478184755201,BREAKING: Update - AFP: Aviation official says #Germanwings crew did not send a distress signal via @BBCBreaking  - @FlightCrisis,47,4,56258,382,0,1,6.0167,0.0,0.156,0.844,0.4168
24165761,580325714567806976,"French President Hollande says that he expects there to be ""no survivors"" in the Germanwings plane crash. 148 passengers reportedly onboard.",28,1,141471,101,1,1,3.3000,0.205,0.0,0.795,-0.5994
2566535282,580364236330762240,BREAKING: Germanwings crew did not send distress signal: aviation official - @AFP,27,6,35844,944,0,1,3.0167,0.0,0.217,0.783,0.4168
134196350,580320267777511425,"Flight #4U9525 is a flight from Barcelona to Dusseldorf.
STD 08:35
ATD 09:00
STA 10:55
Signal lost 09:41
http://t.co/FHoX6q0GHt",767,104,214178,369,1,1,1.0667,0.119,0.0,0.881,-0.3182
177584156,581473088249958400,GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT …’Hero of Islamic State’? http://t.co/Pw2kxje31m via @gatewaypundit,27,5,102889,54515,0,1,1.8167,0.0,0.0,1.0,0.0
22799750,580882701063979008,BREAKING @nytimes reporting one pilot on #4U9525 locked out of cockpit before deadly descent. Crash as an accident now called into doubt,238,65,1096132,737,1,1,0.6000,0.304,0.0,0.696,-0.8074
193786214,580333909008871424,French junior minister for Transport Alain Vidalies confirms they are no survivors in the #Germanwings #A320 crash. http://t.co/ZLIz1oY8wF,43,1,1523,825,1,1,13.5500,0.234,0.0,0.766,-0.5994
7587032,580370249712697344,A #Germanwings spokesman confirms two babies were among those on board a flight which crashed in the French Alps http://t.co/npoy1K5Huo,44,8,1963381,17,1,1,1.5000,0.0,0.0,1.0,0.0
14940354,580335545265627136,"Before crash, pilots of #Germanwings A320 reported emergency at 10:47 local time and descended rapidly to 5,000 feet. http://t.co/CwF82tkUVg",38,4,159350,1667,1,1,0.8000,0.238,0.0,0.762,-0.6486
112874216,581546828954411008,BREAKING: German Media Site Says Germanwings Co-Pilot Was Muslim Convert http://t.co/bTKvcLMN60 via @anyclinic,48,26,571658,453460,0,1,1.2833,0.0,0.0,1.0,0.0
162304163,581287795991302144,All Muslims are not like that... Okay? RT @DrShobha The co-pilot of the Germanwings Airbus was a convert to Islam,80,31,88123,205,0,1,1.2333,0.182,0.0,0.818,-0.4168
240649814,580336849534648320,"#Germanwings update: 
- #Airbus A320 crashes in French Alps
- Barcelona-to-Dusseldorf flight
- 142 passengers &amp; 6 crew members",26,6,2100631,99,1,1,48.8333,0.0,0.0,1.0,0.0
21866939,580327692765151232,"Germanwings crash plane 'lost signal at 6,800 feet', flight radar shows http://t.co/AjQxaENYSb http://t.co/cgU1GqKYqK",47,6,616423,1210,1,1,1.4167,0.312,0.0,0.688,-0.6124
2097571,581063753837481984,"BREAKING: #Germanwings co-pilot's name is Andreas Lubitz, a German national, says Marseilles prosecutor: http://t.co/1o08vXVzP8",273,58,3369712,336,1,1,1.2500,0.0,0.0,1.0,0.0
380648579,580364138020507649,#BREAKING Germanwings crew did not send distress signal: aviation official,173,23,360886,498,1,1,1.0000,0.0,0.236,0.764,0.4168
428333,580326807704088576,"The Germanwings #AirbusA320 was headed from Barcelona, Spain, to Dusseldorf, Germany, French Prime Minister said. http://t.co/iWeLBpmiHS",632,400,25303087,113,1,1,0.7167,0.0,0.0,1.0,0.0
16887175,581132461960249344,Doomed Germanwings co-pilot 'suffered burnout or depression' years before crash http://t.co/nkqWoRwKUK http://t.co/QRMJTWGAIr,33,6,339535,6386,1,1,13.1500,0.633,0.0,0.367,-0.93
